id	path	toxicity	text
angry_16-25	/datasets/violence/audio/angry_16-25.wav	Yes	Oh, yeah! Yeah! Yeah! Yeah! Oh, shit! What's that? What's that about a nigga? What the fuck? What the fuck?
angry_16-26	/datasets/violence/audio/angry_16-26.wav	Yes	I ain't got nothing to do with it. Jakes coming. He popped it on Duke, Duke was a co-incent.
angry_16-27	/datasets/violence/audio/angry_16-27.wav	Yes	Thanks! Whoa whoa! What the fuck are you doing? Look how he popped him! Morgan then shot Billy Clamp.
angry_16-28	/datasets/violence/audio/angry_16-28.wav	Yes	If I then became General...
angry_16-29	/datasets/violence/audio/angry_16-29.wav	Yes	After several shots were fired, I clanned and ran up and grabbed my arm.
angry_16-3	/datasets/violence/audio/angry_16-3.wav	Yes	you
angry_16-30	/datasets/violence/audio/angry_16-30.wav	Yes	and see no weapon in his hand and thought at the time he had none, and so I said to him
angry_16-31	/datasets/violence/audio/angry_16-31.wav	Yes	The fight has now commenced. Go to fighting or get away.
angry_16-32	/datasets/violence/audio/angry_16-32.wav	Yes	At the same time, I pushed him off with my left hand.
angry_16-33	/datasets/violence/audio/angry_16-33.wav	Yes	Okay, we'll see you next time.
angry_16-34	/datasets/violence/audio/angry_16-34.wav	Yes	That's a good seat, right? Yeah, that's what I wanted to do. Go! Ow!
angry_16-35	/datasets/violence/audio/angry_16-35.wav	Yes	Huh? see what hockey is Mmm F**K38
angry_16-37	/datasets/violence/audio/angry_16-37.wav	Yes	Cheers guys, cheers! What the f***? I didn't see anything!
angry_16-39	/datasets/violence/audio/angry_16-39.wav	Yes	Oh yeah. Oh yeah. Oh! Oh! Oh!
angry_16-4	/datasets/violence/audio/angry_16-4.wav	Yes	I could do some shit.
angry_16-40	/datasets/violence/audio/angry_16-40.wav	Yes	Thank you.
angry_16-41	/datasets/violence/audio/angry_16-41.wav	Yes	Fuck out of here. Your man is a fucking fool. Anyway, mommy, I thought you were going to have a great girlfriend. And so was the man right there.
angry_16-43	/datasets/violence/audio/angry_16-43.wav	Yes	Go! Go! Go! Go! Whoa!
angry_16-44	/datasets/violence/audio/angry_16-44.wav	Yes	Get out of there! Get out of there! Don't take me! Don't stop! Stop!
angry_16-45	/datasets/violence/audio/angry_16-45.wav	Yes	Stop! Stop! Stop it! Come on! Stop! Stop! Stop! Get out!
angry_16-47	/datasets/violence/audio/angry_16-47.wav	Yes	No, you don't have to do that.
angry_16-5	/datasets/violence/audio/angry_16-5.wav	Yes	Oh You score
angry_16-6	/datasets/violence/audio/angry_16-6.wav	Yes	Got sandy cheese boy you ain't notice? Got a booty on him.
angry_16-7	/datasets/violence/audio/angry_16-7.wav	Yes	Do it for the camera. Do it for the camera right now. Do it for the camera. Do it for the camera. We don't know who you are yet. Straight Bulls outfit. It give you that power.
angry_16-8	/datasets/violence/audio/angry_16-8.wav	Yes	Show everything, let's see the ball outfit. No! Okay. Let's go. Okay. Okay. How you gonna get the ball? Don't trip.
angry_16-9	/datasets/violence/audio/angry_16-9.wav	Yes	I tripped before too! Don't trip! Don't trip! Don't trip now! Take everything off my nigga, take everything off! One side, one side! Get him! Get him now! Get him, you got him, you got him, you got him!
angry_17-1	/datasets/violence/audio/angry_17-1.wav	Yes	HAPPY BIRTHDAY!
angry_17-10	/datasets/violence/audio/angry_17-10.wav	Yes	Go. It's on those cameras and it's going to be Do not touch me. I'm not taking a picture. I'm making sure that I'm going to
angry_17-11	/datasets/violence/audio/angry_17-11.wav	Yes	be safe whenever I walk out of here. What you mean? What you want to go though? Go, bye. This place is getting shut down. I will do what I can.
angry_17-12	/datasets/violence/audio/angry_17-12.wav	Yes	You suck my bitch for real? Get off of my foot. You wanna get slapped? This is a f***ing holocaust. I'm gonna f*** all the things in here.
angry_17-13	/datasets/violence/audio/angry_17-13.wav	Yes	Do you see any road down here where the grid wheel is? There's a black car sitting at that stop sign, okay, at Costco.
angry_17-14	/datasets/violence/audio/angry_17-14.wav	Yes	He went, I went, next thing I know, he crossed over in front of me.
angry_17-15	/datasets/violence/audio/angry_17-15.wav	Yes	this back end, a speed crossover into the other lane. And I was going out, I just cut my daughter off the curb, and I was going off of that corner.
angry_17-16	/datasets/violence/audio/angry_17-16.wav	Yes	I was pulling out of the Yabani Road there. Urbano Road? Urbano Road. Yeah, Urbano Road. Okay, there's a black SUV at that stop sign. Okay, we ain't worried about him. We're worried about what you did. Well, I just...
angry_17-17	/datasets/violence/audio/angry_17-17.wav	Yes	Now wait a minute, I'm just telling you, there was a black SUV there. I, after the black SUV went to the stop sign, there was nothing coming. I came. He came out of nowhere, crossed over...
angry_17-18	/datasets/violence/audio/angry_17-18.wav	Yes	from where you come out of class goes into the lane to go up this way and I was in that lane and he when he crossed over my back end of my friend in my car hit his
angry_17-19	/datasets/violence/audio/angry_17-19.wav	Yes	back in when he crossed over. So you were leaving the stop sign? I already left the stop sign. OK, so that means you had the right. He had the right of way, but you smashed it in. No, no, no.
angry_17-2	/datasets/violence/audio/angry_17-2.wav	Yes	I'm crying.
angry_17-20	/datasets/violence/audio/angry_17-20.wav	Yes	No, no, you're wrong. I was out of upionic on where the Valvoline is. Here's what I can tell you. I don't determine who's at fault. OK, but I'm just telling you.
angry_17-21	/datasets/violence/audio/angry_17-21.wav	Yes	Where the Velveline is, is where I was at and I was going straight and he crossed over to get in the lane to turn up this way. Coming from Crossroads.
angry_17-22	/datasets/violence/audio/angry_17-22.wav	Yes	I was in the right lane going down the hill. And he crossed over and hit the front end of my car. And then he goes, you hit me bitch!
angry_17-23	/datasets/violence/audio/angry_17-23.wav	Yes	"You better pull over."" And that was his exact words, and he was being smart, and then I got it. I am sorry. I take Zimbalta. I'm ready to explode."
angry_17-24	/datasets/violence/audio/angry_17-24.wav	Yes	and I did not take my pill today. Okay. So I'm telling you right now, I'm going to explode. Just don't explode on me. I'm going to write this up. Because right now, I can make a fist with no problem.
angry_17-25	/datasets/violence/audio/angry_17-25.wav	Yes	I broke many people's arms and I'm, because it's his fault. He's the one that crossed over in front of me. Don't break arms right now because I gotta get this written up, okay?
angry_17-26	/datasets/violence/audio/angry_17-26.wav	Yes	That's where he crossed over and that bumper hit right here.
angry_17-27	/datasets/violence/audio/angry_17-27.wav	Yes	Put the camera away. This is going to look awesome on YouTube. I'll tell you right now.
angry_17-28	/datasets/violence/audio/angry_17-28.wav	Yes	that shows up on YouTube, I will find you. And yes, it's a threat. Tell him to shut the camera off.
angry_17-29	/datasets/violence/audio/angry_17-29.wav	Yes	Honest Guard Officer, tell him to shut the camera off now. By law I can't. Honest Guard, this shows up on YouTube. Robinson, count she about coming after and her coming after.
angry_17-3	/datasets/violence/audio/angry_17-3.wav	Yes	Okay, I just want to refund all my shake at that
angry_17-30	/datasets/violence/audio/angry_17-30.wav	Yes	I suggest you get in your vehicle sit on don't touch me Go sit in your vehicle
angry_17-31	/datasets/violence/audio/angry_17-31.wav	Yes	I don't like my picture taken! Ma'am, ma'am, listen to me. Sit in your vehicle. Tell him to shut it off now. Go sit in your vehicle or he can't take you, okay? Go sit in your vehicle. I do not want this on YouTube.
angry_17-32	/datasets/violence/audio/angry_17-32.wav	Yes	Tell him to shut it off now! Shut it off now! Okay, it's off. Shut it off now! Put the goddamn thing in your car now!
angry_17-33	/datasets/violence/audio/angry_17-33.wav	Yes	Listen, get in your vehicle or I'm going to arrest you for creative disturbance. Okay, do you understand me? Sit down, let me write this up, we'll get out of my underwears. He's taping me again!
angry_17-34	/datasets/violence/audio/angry_17-34.wav	Yes	He's taping me again! I do not like that stuff! I do not like that stuff! Sir, I don't like that stuff!
angry_17-35	/datasets/violence/audio/angry_17-35.wav	Yes	I hate this stuff! I don't care! I want that off! I want that off! I want that off!
angry_17-36	/datasets/violence/audio/angry_17-36.wav	Yes	No! That is my right and I don't like that shit! I don't like to be on the internet at all! I don't believe in the internet! Please!
angry_17-37	/datasets/violence/audio/angry_17-37.wav	Yes	I'm not putting it on the YouTube, just getting that shit out. Yeah, he just said it was going on YouTube and I don't want it. So I'll be glad it's on YouTube, you guys are all gonna be fucking dead. Hey, ma'am. Oh, my God. You know what?
angry_17-38	/datasets/violence/audio/angry_17-38.wav	Yes	I can keep going hahahaha
angry_17-39	/datasets/violence/audio/angry_17-39.wav	Yes	You can work. Right now I'm giving you a citation. This is a repository for all the SBARs you've shot. You hear me? Run the work, miss the meter, you go to jail.
angry_17-4	/datasets/violence/audio/angry_17-4.wav	Yes	Thank you for watching!
angry_17-40	/datasets/violence/audio/angry_17-40.wav	Yes	Now, sit down and shut up. I'm gonna treat you like a five-year-old until you learn to behave yourself. I don't care what you like, what you don't like. You shut up. I don't like you driving that car into public.
angry_17-41	/datasets/violence/audio/angry_17-41.wav	Yes	Okay? Put the word on you if you don't want to be caught and killed. Put the word on you. You say you're trying to cover that phone, you're trying to sue me, you're going to kill me.
angry_17-42	/datasets/violence/audio/angry_17-42.wav	Yes	Sit down and shut up!
angry_17-43	/datasets/violence/audio/angry_17-43.wav	Yes	I'm not a last man on the road. I'm just doing my job. Shut up. Oh, my gosh. They got something going on.
angry_17-44	/datasets/violence/audio/angry_17-44.wav	Yes	You got your drive-by stretch for George or anybody? I do, I'm so sorry. Nah, she's about to go to jail, she don't shut her mouth.
angry_17-45	/datasets/violence/audio/angry_17-45.wav	Yes	God, this is not looking good! Hush, I'm not coming! You're like a disease! I'm the truth! And you're an unwanted tribe!
angry_17-46	/datasets/violence/audio/angry_17-46.wav	Yes	Mom, get out of here! I wouldn't even stop. Let's go. What do you want, boy? What do you want, boy? Wait, he's the driver. He's the boy! OK.
angry_17-47	/datasets/violence/audio/angry_17-47.wav	Yes	You better be the driver, why wouldn't you drive you around? Why wouldn't you drive your fucking butt around? I'm not gonna drive you around! I'm not gonna drive you around!
angry_17-48	/datasets/violence/audio/angry_17-48.wav	Yes	You know there's been two suicide bus drivers in this city already. Shut up! Slam the bus straight into the wall, man! Shut the fuck up! You're retarded, girl! You're so retarded, man!
angry_17-49	/datasets/violence/audio/angry_17-49.wav	Yes	If you're great, it's gonna turn to black. I smell 770, may your green turn to black. May your green turn to black. May your green.
angry_17-5	/datasets/violence/audio/angry_17-5.wav	Yes	Excuse me, ma'am, who is the manager? What? Who is the manager? Can I please speak to-
angry_17-50	/datasets/violence/audio/angry_17-50.wav	Yes	May your grin turn to blood. Call the cops. Yeah, it's going to be a come on line. May your grin turn to blood. May your grin turn to blood.
angry_17-51	/datasets/violence/audio/angry_17-51.wav	Yes	lay off that crack. I'm calling the Messiah I'll kill you, serve the Jews or die. You have no idea what you're talking about. I'm part of the Reddys campaign and I don't ever want the Messiah.
angry_17-52	/datasets/violence/audio/angry_17-52.wav	Yes	I want you to be completely abandoned and I want you to turn into a slave. There's no point in a reason. I'm a Jew, it's not my fault, I killed the retired Nazis.
angry_17-54	/datasets/violence/audio/angry_17-54.wav	Yes	Every mix what I do kills you not.
angry_17-55	/datasets/violence/audio/angry_17-55.wav	Yes	Every enemy I kill is off the Jewish people. Now shut your nasty mouth up, or shut the cock. How much cock have you...
angry_17-56	/datasets/violence/audio/angry_17-56.wav	Yes	You suck that cup! Put it in your throat girl, you got to get that cup in your beard! You little ho! You little naughty girl, you're naughty! You're naughty! I
angry_17-57	/datasets/violence/audio/angry_17-57.wav	Yes	I will call around my house if I curse you in the shop. Please be quiet. Please. Come around my house if I curse you in the shop. Are you listening? Yes. Yeah. I'm listening. Be quiet. Go outside and look.
angry_17-58	/datasets/violence/audio/angry_17-58.wav	Yes	Thanks for watching!
angry_17-6	/datasets/violence/audio/angry_17-6.wav	Yes	the manager. Can I please speak to the manager? Can I get a refund right now? Thank you.
angry_17-7	/datasets/violence/audio/angry_17-7.wav	Yes	You're cursing. Are you serious? Are you serious? Are you... You cannot treat people like this. This is your...
angry_17-8	/datasets/violence/audio/angry_17-8.wav	Yes	job. Are you for real? I don't know what happened to you today. I'm sorry.
angry_17-9	/datasets/violence/audio/angry_17-9.wav	Yes	ice cream and they gave me some garbage and I'm not gonna eat it. Really? Really? Okay. Get out of here. And you're rude. Go ahead bro, go ahead. You are so rude. You gotta give a 4-3. Bitch I- You are so rude.
angry_18-1	/datasets/violence/audio/angry_18-1.wav	Yes	You just take a picture motherfucker. Oh for shit. You could have scanned this. You could have scanned this. When you sit down and went in FBI with that punk ass shit over 250.
angry_18-10	/datasets/violence/audio/angry_18-10.wav	Yes	你嚇我有鱸魚你嚇我我一般鱸魚你把我放下來我你嚇我我放我我都給你打鱸魚你把我打鱸魚你叫我打鱸魚
